,date,bithumb,coinone,korbit,upbit,gopax
2878,2021-11-13,1242935653,233682716,5585225,5601747928,7508269
2879,2021-11-14,1380090850,231024637,10795722,4321571354,6359212
2880,2021-11-15,2139837814,290722160,12987325,5705411778,8359033
2881,2021-11-16,3014388810,634915988,19065196,10004342496,7655667
2882,2021-11-17,2465295619,480484986,14820901,16020766448,6850159
2883,2021-11-18,2495628351,441332756,17537457,13529139812,6227074
2884,2021-11-19,1772136045,434897156,11164812,9197148634,4520172
2885,2021-11-20,1586783950,308108201,6937690,6934768447,6183856
2886,2021-11-21,1969280187,290663783,10645335,4522814419,5942975
2887,2021-11-22,2691712701,325637508,14720285,4582393003,7382051
2888,2021-11-23,3008145434,349929990,13488280,7133725966,7066047
2889,2021-11-24,3019592962,362547338,13800896,8157759742,6896008
2890,2021-11-25,3160338735,308791246,15823814,10853488958,7120728
2891,2021-11-26,2964132677,309164370,14590272,10615794189,5915144
2892,2021-11-27,1364298276,178642078,5653788,7246463991,4793066
2893,2021-11-28,1474012084,201373352,12695575,6343840862,6927496
2894,2021-11-29,1631512658,267682057,10380664,5088108112,7147416
2895,2021-11-30,1532873832,1881796933,14310181,5600639626,5562810
2896,2021-12-01,949273072,311428298,9488324,5030032341,5792360
2897,2021-12-02,1093531232,274517831,10813803,6725156750,6328469
2898,2021-12-03,1342312899,297619210,10704323,5903111159,5829815
2899,2021-12-04,2002913286,494765772,24731338,7851117426,5607324
2900,2021-12-05,1037020969,299784530,15354217,5888268211,5139512
2901,2021-12-06,1556927942,844422161,15235166,6546895538,5902619
2902,2021-12-07,1099048070,281190007,11598563,4486512854,5556622
2903,2021-12-08,989132929,277546771,12772010,4649385374,6003467
2904,2021-12-09,993263859,258403392,13173933,3832769326,4821565
2905,2021-12-10,1103979619,247465473,9080597,3073504591,4420841
2906,2021-12-11,853134740,174746680,9818108,1753722672,6606117
2907,2021-12-12,833671239,149717758,10667119,1455745601,6428269
2908,2021-12-13,928913117,251518225,13938865,2319048412,5528004
2909,2021-12-14,965761309,608251951,11930340,2532352161,4992686
2910,2021-12-15,854204145,343490069,15612810,2756983698,4957425
2911,2021-12-16,1056825019,245841498,9137470,2603058453,4970769
2912,2021-12-17,1095103493,237012294,13735223,2978890894,5020343
2913,2021-12-18,791689385,201385957,7173422,1675531008,4866031
2914,2021-12-19,1075007893,207255960,8698140,1571468504,4342028
2915,2021-12-20,980752303,251529479,7518742,2085087864,5425547
2916,2021-12-21,907749402,250624013,11641060,1963489608,4900826
2917,2021-12-22,879001841,215318050,9370303,2240835247,5464022
2918,2021-12-23,1056062902,244762014,11924599,2888715618,3089419
2919,2021-12-24,925317475,226453225,11980036,3871958534,5249491
2920,2021-12-25,732026816,154072707,7098265,3122814892,5045571
2921,2021-12-26,672437753,163678740,8052780,2945410661,4733279
2922,2021-12-27,638252015,221676470,10299693,2517606478,4957981
2923,2021-12-28,792668736,220789924,12516782,3395992443,4716235
2924,2021-12-29,1015643954,226803499,10648149,2885322722,3367762
2925,2021-12-30,1030617612,206222345,6201637,2403034170,1660765
2926,2021-12-31,830891482,204670241,6195618,1948272218,4504461
2927,2022-01-01,573879878,162490661,8852897,1118224588,4117241
2928,2022-01-02,745250442,139364916,9946791,2550335607,4228208
2929,2022-01-03,802805815,150921217,6394201,4080467671,3431550
2930,2022-01-04,686708028,180572505,11291322,4251548815,4614198
2931,2022-01-05,968017368,215565804,14368844,2833246743,4613704
2932,2022-01-06,954505319,218393039,8349322,2807464833,4013621
2933,2022-01-07,888659350,228910985,10803825,3389789358,4020004
2934,2022-01-08,1374684057,176773452,10362404,1944337185,4341661
2935,2022-01-09,592167361,147101116,4999432,2458373540,4359469
2936,2022-01-10,1152443987,233881474,11350402,3627742199,4772373
2937,2022-01-11,1496514271,210731390,13134125,3502222360,5232686
2938,2022-01-12,1184212454,202438725,5785581,3682550856,6015247
2939,2022-01-13,924208160,175309238,11832501,3110556417,5500267
2940,2022-01-14,875928798,180768066,7003538,3121598619,6229566
2941,2022-01-15,615496185,130757868,5237252,1629410243,4430117
2942,2022-01-16,498801010,125691193,5264469,1711550279,5103592
2943,2022-01-17,704527978,161685390,8141673,1875972324,4581607
2944,2022-01-18,818022801,161976575,11038824,1976167233,5918786
2945,2022-01-19,711052262,186310831,10804324,1875736475,5229060
2946,2022-01-20,903878732,186534127,8358584,1386415492,5786095
2947,2022-01-21,1117155290,318451007,13214117,2290031353,4757706
2948,2022-01-22,1121417518,291144674,14454282,3569150873,4171332
2949,2022-01-23,742914799,201941700,8255939,2197958340,3427702
2950,2022-01-24,1156419861,233954498,14256983,2735051355,3511789
2951,2022-01-25,889196013,154585205,10531955,2148610131,3834963
2952,2022-01-26,1065729205,224818909,12249767,3647348116,3192321
2953,2022-01-27,728819296,168689400,9686098,2305404339,3474233
2954,2022-01-28,817537003,152851741,9381913,2876480343,2750859
2955,2022-01-29,543930485,124269887,8742516,2308849734,3469790
2956,2022-01-30,524402745,104109461,6419623,1908735416,4034424
2957,2022-01-31,576757715,137008777,8216668,1881980053,3405699
2958,2022-02-01,769056873,117848443,8933720,1652444194,2992484
2959,2022-02-02,843599129,128653060,10085613,3649758500,1901092
2960,2022-02-03,748253785,130427313,7417430,3355745415,2431521
2961,2022-02-04,907879615,463990382,12044118,3380331642,3403799
2962,2022-02-05,938257687,304574407,12084182,4509124724,4116212
2963,2022-02-06,745620484,201379333,6977726,3504693589,4188541
2964,2022-02-07,1200255867,266062231,14592720,4467900379,4700305
2965,2022-02-08,1431382737,333226061,21249530,4991212359,5470366
2966,2022-02-09,1063942883,199674523,10766093,3829542452,5959144
2967,2022-02-10,1131811983,262939054,14775715,3367393721,4618300
2968,2022-02-11,894549239,201952783,14026657,2722909398,5824470
2969,2022-02-12,706124549,170573175,12326852,2346806510,4089628
2970,2022-02-13,597092626,135504336,5911904,1466956438,5672316
2971,2022-02-14,850666003,146481995,6905716,2054589356,4724315
2972,2022-02-15,953135315,219806689,6661198,2318216511,5943367
2973,2022-02-16,897900963,2654075554,12136134,2274159657,3290848
2974,2022-02-17,778455229,8267975226,12547152,2531656267,4163665
2975,2022-02-18,661220494,544325466,9980027,1925067594,2987990
2976,2022-02-19,416720723,428955313,12663235,1615044481,3336763
2977,2022-02-20,547895750,206384385,7792210,2274760062,4420890
2978,2022-02-21,893172296,297912520,11668887,2949933495,3978367
2979,2022-02-22,836067648,326471932,13795054,2431471039,3210431
2980,2022-02-23,737171547,204655293,13750544,1959662139,3768798
2981,2022-02-24,1244040713,348490577,20172550,3915694918,3525343
2982,2022-02-25,924266329,252530491,13094299,3654685559,2476433
2983,2022-02-26,744623572,2890242872,10877785,3326303788,2749889
2984,2022-02-27,787963725,184166375,6494361,2899986450,2819086
2985,2022-02-28,1183836811,236920883,12888659,3466665079,3466655
2986,2022-03-01,1067868466,214385841,9568710,4687511910,4270954
2987,2022-03-02,947679381,209110441,7880585,3205516388,3897005
2988,2022-03-03,688724297,1051649000,9178728,2404133081,4199015
2989,2022-03-04,720040737,155714454,11318471,2791981517,3573616
2990,2022-03-05,538702062,120419339,14876570,1619811317,2315576
2991,2022-03-06,616291712,126830889,3449242,1489139022,3476506
2992,2022-03-07,779635271,149762276,9282568,2824454974,3714873
2993,2022-03-08,644438133,135296248,5279602,2667842158,3858320
2994,2022-03-09,704324644,150505346,7359094,3435628721,2807804
2995,2022-03-10,667490803,150991738,12010402,3622632186,3065953
2996,2022-03-11,621987711,151797081,9037049,2616756700,3331172
2997,2022-03-12,533689767,95180199,3621905,1713772823,2927553
2998,2022-03-13,519173113,91244275,3194195,1650507362,3171517
2999,2022-03-14,676963351,110057336,4325746,2536858796,3071668
3000,2022-03-15,643433723,101723587,3340865,1722540583,3371505
3001,2022-03-16,770835597,131526509,8309722,2517013970,3185873
3002,2022-03-17,695369777,108262730,3740740,1977901300,4436616
3003,2022-03-18,950036159,127709054,10077827,2550345234,3127639
3004,2022-03-19,739805833,111708117,4651090,3167583496,3888057
3005,2022-03-20,755024460,104096185,2959884,2932303785,4039687
3006,2022-03-21,826967896,137002868,4923390,2335744879,4516451
3007,2022-03-22,949690167,157334617,8325485,3155400725,4349625
3008,2022-03-23,966472088,172288403,4886004,3737241383,5545907
3009,2022-03-24,939485985,195953821,11238055,4285623082,5044214
3010,2022-03-25,789634394,136824617,5795121,3479158662,4161869
3011,2022-03-26,624967917,112239959,2810090,3329762885,4283252
3012,2022-03-27,1083283748,132832453,6757100,6266127553,4076305
3013,2022-03-28,1196752979,195599470,14768573,5237069154,3427368
3014,2022-03-29,1059253189,205628251,7564333,6903074864,3138604
3015,2022-03-30,1173481325,208774438,7897288,8692437168,3027953
3016,2022-03-31,1307861039,200532226,6460905,8672349113,2829899
3017,2022-04-01,1052161148,187876276,7300666,5896270313,3043359
3018,2022-04-02,934614354,163047606,4805672,6216288345,2506590
3019,2022-04-03,608391750,145158253,4662813,4098183650,2901056
3020,2022-04-04,929377198,172271887,7299968,4527991377,2517707
3021,2022-04-05,771529916,134444922,8628860,3802868288,2397884
3022,2022-04-06,995324246,191761106,13616502,3689700409,2577217
3023,2022-04-07,847332712,175111879,8477283,2877325790,2903926
3024,2022-04-08,654139425,170226587,12933799,2960758808,2770991
3025,2022-04-09,578216965,105925177,7122384,1654210803,2445859
3026,2022-04-10,515625103,92955401,4103227,1654617626,2831261
3027,2022-04-11,818224223,154928976,10238292,2556468081,3060592
3028,2022-04-12,812923109,130668458,10869235,2548562481,2902092
3029,2022-04-13,755809933,109939278,11590536,2483285292,3090023
3030,2022-04-14,657983076,110166737,8980036,2680707543,3425873
3031,2022-04-15,662893155,99357173,8212903,1935668006,2809349
3032,2022-04-16,424814229,77844198,3765049,1142968586,2621183
3033,2022-04-17,342376156,77068218,1709033,1208336175,2494936
3034,2022-04-18,633347075,131557315,7091608,2004363396,2885068
3035,2022-04-19,570415654,91441231,5826447,1759365827,3048674
3036,2022-04-20,582415856,110374060,5566916,2065756720,3026165
3037,2022-04-21,789695286,127890001,5328920,4356295034,2715223
3038,2022-04-22,618451164,123820741,2594472,2434956667,2221520
3039,2022-04-23,510133675,93679609,1405758,1710974156,2252588
3040,2022-04-24,404542002,92441692,1826068,1380442930,2165991
3041,2022-04-25,671260833,161003899,6737772,1934269047,2687329
3042,2022-04-26,573544903,135531484,5426981,2514587159,2780583
3043,2022-04-27,640465371,125540280,3153183,1703229787,2662093
3044,2022-04-28,604482792,110780989,3959453,1859952855,935062
3045,2022-04-29,565850790,127091362,4485067,1513291197,2267024
3046,2022-04-30,465793970,107681167,2804582,1137540087,2282617
3047,2022-05-01,423715575,118912434,4399802,1484908206,1812838
3048,2022-05-02,526610450,117674922,4637836,1222787721,1658916
3049,2022-05-03,588783436,94554726,2651194,1205405359,1760622
3050,2022-05-04,682327867,138506049,6440646,2048280347,2035928
3051,2022-05-05,681670614,154311460,4573501,2458035393,1501482
3052,2022-05-06,484541072,148114174,4801945,1433831505,1412506
3053,2022-05-07,336718336,111876809,3000340,1026312194,1312344
3054,2022-05-08,438542798,133336921,4684095,1068481163,1075095
3055,2022-05-09,754603944,206538262,13737921,2101056311,2053834
3056,2022-05-10,1092512828,242176176,16952712,2525720353,1595158
3057,2022-05-11,1055903216,290956124,24625283,3548256270,1622647
3058,2022-05-12,890074003,213890373,22073128,3377722148,1842290
3059,2022-05-13,734046672,164213681,18092082,2909607485,1300756
3060,2022-05-14,665463073,123019465,14069923,2696644708,845780
3061,2022-05-15,668708227,90982341,8167895,1732438652,1069736
3062,2022-05-16,453501846,111659061,11446708,1378047794,1723557
3063,2022-05-17,529799274,103818224,14719648,1327693281,1070868
3064,2022-05-18,508359612,104485680,9260745,1610464983,990449
3065,2022-05-19,594898201,104305720,11440089,1723660206,1538124
3066,2022-05-20,582473317,97743075,13321921,1675113999,1546600
3067,2022-05-21,441436529,68488870,6762841,1350518938,1234745
3068,2022-05-22,497219560,86940780,7533117,2367992428,1361828
3069,2022-05-23,608161452,119923174,13313793,2701763520,1865929
3070,2022-05-24,549699183,93126548,6616291,1856180882,1368568
3071,2022-05-25,569445678,91967764,5589800,1801464275,1717491
3072,2022-05-26,827817218,124988690,20884063,2137062237,1879850
3073,2022-05-27,664079564,120060653,17876312,1756570648,1899564
3074,2022-05-28,389358741,83931114,8045874,756375679,872148
3075,2022-05-29,542703745,76765305,6786436,1344642446,980145
3076,2022-05-30,581371705,132222957,13427331,2668668079,1291614
3077,2022-05-31,548402487,127280970,9870565,3971136030,1172308
3078,2022-06-01,498880905,122390697,15195997,5473307855,1222442
3079,2022-06-02,357553042,102302191,9974015,3650492034,1064212
3080,2022-06-03,376183124,114460975,12010872,2121302250,1041815
3081,2022-06-04,230294090,79897929,9040848,1341998746,902984
3082,2022-06-05,202565240,69048996,5292430,2580777011,907380
3083,2022-06-06,356556435,114851309,4278463,2206020177,1000241
3084,2022-06-07,492809995,125216239,15076863,1735502390,1203424
3085,2022-06-08,348223196,103617877,7234549,1295225113,1088755
3086,2022-06-09,296724786,87727083,3212174,987965608,965574
3087,2022-06-10,401488993,114584308,5147133,1521766219,1110781
3088,2022-06-11,398429661,115915989,6253651,1614791883,1319290
3089,2022-06-12,416190880,117230964,8744272,1625073321,1409050
3090,2022-06-13,867503895,221157845,21754124,2296324954,1611243
3091,2022-06-14,737470668,194654203,14049679,2311715867,1335229
3092,2022-06-15,816401411,225293330,30381204,2288624904,1293258
3093,2022-06-16,539392104,130907135,12007632,2116047833,1097402
3094,2022-06-17,371960978,123544160,10127473,1629480598,761283
3095,2022-06-18,499763799,166866158,15425202,1525989771,1185449
3096,2022-06-19,488510820,158381626,9658095,1622663924,1156241
3097,2022-06-20,453315690,140811608,5575201,1790103504,988792
3098,2022-06-21,486523304,127566888,4666039,3072958511,897287
3099,2022-06-22,388377182,105732831,5503821,2060872792,1121855
3100,2022-06-23,366669999,107606658,6176688,2029558923,822326
3101,2022-06-24,478082691,139124113,6146228,2193503887,818498
3102,2022-06-25,347844503,97329876,5307389,1802413038,940880
3103,2022-06-26,294736106,90066029,4617374,1526591941,1077371
3104,2022-06-27,322045665,90589690,6898855,2762047879,1231365
3105,2022-06-28,347937505,76504403,8250620,2680811896,1050770
3106,2022-06-29,391377885,100269225,3592595,2169465091,865327
3107,2022-06-30,489348023,117282136,6538193,1820049792,1219600
3108,2022-07-01,427018089,130269053,3337004,1710450792,986063
3109,2022-07-02,227983028,70063209,1469061,1039910555,995664
3110,2022-07-03,252792783,65536263,2011065,898731704,1014792
3111,2022-07-04,307854549,91552131,4470894,1287688048,1332453
3112,2022-07-05,383337792,93167161,3925830,1291596170,1387900
3113,2022-07-06,560267146,81126527,2296491,1017190277,1353833
3114,2022-07-07,592875334,94163725,3389645,999262440,1665568
3115,2022-07-08,721105054,129219297,4310347,1662000494,2317452
3116,2022-07-09,439590034,71025692,1980369,1158077067,2894676
3117,2022-07-10,399604707,78051750,2360752,1119877296,2495099
3118,2022-07-11,431662136,89299826,3019940,1205667080,2185369
3119,2022-07-12,440518616,96808367,3954023,966560048,2532007
3120,2022-07-13,495956140,130364309,4969998,1134552277,1836027
3121,2022-07-14,464374720,108762185,3364134,987727918,2737975
3122,2022-07-15,520565306,132887984,4261114,1348368930,2527125
3123,2022-07-16,0,110164065,2912374,980698781,3317527
3124,2022-07-17,0,106799250,3301461,1342290904,3449007
3125,2022-07-18,0,178144877,7450764,1839241949,2687831
3126,2022-07-19,0,206065995,7273929,3198473864,2933862
3127,2022-07-20,0,177177421,6474808,2534360403,4459504
3128,2022-07-21,565998075,149893456,5559350,1597007375,2802934
3129,2022-07-22,559668667,130599349,5254625,1724881262,4462173
3130,2022-07-23,430172771,115951418,3607452,1543417814,3317596
3131,2022-07-24,395532166,94156126,4144520,1069005924,3223069
3132,2022-07-25,490429862,131609337,5333672,1283358696,2910514
3133,2022-07-26,464245371,107037663,4236904,1156930097,3656313
3134,2022-07-27,643384442,158229318,6167238,1023827388,3336229
3135,2022-07-28,772968256,219400866,7756149,3334850975,4425653
3136,2022-07-29,889103243,216988381,7518364,3774064313,4113532
3137,2022-07-30,641528892,173217366,5850476,1820519045,3243781
3138,2022-07-31,618222099,150390574,3757645,2539974258,2334678
3139,2022-08-01,592146373,151162911,4676969,2981340221,4151630
3140,2022-08-02,634711555,170236753,4021812,2218963376,4457306
3141,2022-08-03,591592480,110270857,4214976,1763194571,3170671
3142,2022-08-04,548385166,112253626,3459343,2015603831,3482800
3143,2022-08-05,520967372,126986253,4358409,1547144161,3958426
3144,2022-08-06,379058581,85738613,2104509,1415435546,3562183
3145,2022-08-07,408121153,81787766,2333327,1026463970,3546787
3146,2022-08-08,742530280,110318262,3531899,1483400433,3920677
3147,2022-08-09,645415953,115294824,3716330,1500202976,3462289
3148,2022-08-10,603144067,162855606,6982546,1938170460,3739749
3149,2022-08-11,631764040,168739782,7104054,3488223973,3528999
3150,2022-08-12,499047352,112078999,4186379,1968919221,3695733
3151,2022-08-13,443853138,108570821,3955535,1795295626,3414545
3152,2022-08-14,402762818,116774537,4721927,1858379216,3795779
3153,2022-08-15,470660110,128188503,4915030,2001010231,3456272
3154,2022-08-16,333222254,101115748,3516422,1500712997,3555381
3155,2022-08-17,526072364,142746689,5198244,1703646308,2073320
3156,2022-08-18,297201714,91110867,3198629,984486793,2142565
3157,2022-08-19,527436983,161811188,8670717,1870652653,2081281
3158,2022-08-20,315013812,108569802,4654083,686089661,2428125
3159,2022-08-21,358540337,88455361,3545648,808936523,3179609
3160,2022-08-22,0,90143549,3685602,7122178,2675574
